imdb_id,name,imdb_rating,meta_score,votes,genres,runtime,certificate,revenue,budget,release_date,language
tt0861739,Elite Squad,8.1,33,93670,"Action, Crime, Drama",115,R,14067078,4000000,2007-10-12,Greek
tt0490204,Reign Over Me,7.4,61,90674,Drama,124,R,22222308,20000000,2007-03-23,English
tt0443473,The Condemned,6,23,48805,"Action, Crime, Thriller",113,R,8642858,0,2007-04-27,English
tt0866437,The Jane Austen Book Club,6.8,61,25097,"Comedy, Drama, Romance",106,PG-13,7163566,0,2007-10-05,English
tt0423977,Charlie Bartlett,7,54,61289,"Comedy, Drama, Romance",97,R,5254986,12000000,2008-02-22,English
tt0401383,The Diving Bell and the Butterfly,8,92,99543,"Biography, Drama",112,PG-13,19780116,0,2008-02-01,French
tt0211933,Awake,6.5,33,70342,"Crime, Drama, Mystery",84,R,32685679,8600000,2007-11-30,English
tt0446013,Pathfinder,5.4,29,41295,"Action, Adventure, Drama",99,R,30822861,45000000,2007-04-13,English
tt0453556,TMNT,6.2,41,59116,"Animation, Action, Adventure",103,PG,95608995,34000000,2007-03-23,English
tt0778661,Daddy's Little Girls,5.7,49,6731,"Drama, Romance",100,PG-13,31609243,10000000,2007-02-14,English
tt0490084,Because I Said So,5.7,26,36164,"Comedy, Romance",102,PG-13,69485490,0,2007-02-02,English
tt0397044,Blood and Chocolate,5.5,33,16758,"Drama, Fantasy, Horror",98,PG-13,6340723,15000000,2007-01-26,English
tt0942384,Shelter,7.7,66,19867,"Drama, Romance, Sport",97,R,142666,0,2009-04-16,English
tt0379976,Savage Grace,5.8,51,10275,Drama,97,Not Rated,1432799,4600000,2008-01-25,English
tt0462229,Code Name: The Cleaner,4.6,33,10907,"Action, Comedy, Crime",84,PG-13,10337477,20000000,2007-01-05,English
tt0804522,Rendition,6.8,55,52733,"Drama, Thriller",122,R,27038732,27500000,2007-10-19,English
tt0804461,Death Sentence,6.8,36,66776,"Action, Crime, Thriller",105,R,16974459,20000000,2007-08-31,English
tt0419843,In the Land of Women,6.4,47,30268,"Comedy, Drama, Romance",97,PG-13,17562071,10000000,2007-04-20,English
tt0897361,I Know Who Killed Me,3.6,16,25269,"Crime, Drama, Mystery",105,R,9669758,12000000,2007-07-27,English
tt0808417,Persepolis,8,90,83569,"Animation, Biography, Drama",96,PG-13,22752071,7300000,2008-02-22,French
tt0427309,The Great Debaters,7.6,65,53807,"Biography, Drama, Romance",126,PG-13,30271556,15000000,2007-12-25,English
tt0477071,Premonition,5.9,29,70299,"Drama, Fantasy, Mystery",96,PG-13,84297309,20000000,2007-03-16,English
tt0891527,Lions for Lambs,6.2,47,45834,"Crime, Drama, Mystery",92,R,63215872,35000000,2007-11-09,English
tt0804452,Bratz,3,21,16984,"Comedy, Family, Music",110,PG,26013153,20000000,2007-08-03,English
tt0411061,88 Minutes,5.9,17,72247,"Crime, Drama, Mystery",108,R,32593385,30000000,2008-04-18,English
tt0401997,Breach,7,74,56177,"Biography, Crime, Drama",110,PG-13,40953935,0,2007-02-16,English
tt0425430,The Messengers,5.4,34,37024,"Horror, Mystery, Thriller",90,PG-13,55060212,16000000,2007-02-02,English
tt0765120,My Blueberry Nights,6.6,52,49953,"Drama, Romance",95,PG-13,21968891,10000000,2007-11-28,English
tt0484740,Love in the Time of Cholera,6.4,43,21522,"Drama, Romance",139,R,31337584,45000000,2007-11-16,English
tt0478134,In the Valley of Elah,7.1,65,66621,"Crime, Drama, Mystery",121,R,29541790,0,2007-09-28,English
tt0765447,Evening,6.5,45,12654,"Drama, Romance",117,PG-13,20016753,0,2007-06-29,English
tt0762114,License to Wed,5.3,25,36687,"Comedy, Romance",91,PG-13,69327279,35000000,2007-07-03,English
tt0453548,Snow Angels,6.8,67,11961,"Drama, Romance",107,R,414404,0,2008-10-29,English
tt0488988,Chapter 27,5.7,32,9987,"Biography, Crime, Drama",84,R,187488,3750000.0,2007-12-15,English
tt0784972,The Brothers Solomon,5.3,32,10285,Comedy,93,R,1035056,10000000,2007-09-07,English
tt0815244,Sydney White,6.2,45,44266,"Comedy, Drama, Romance",108,PG-13,13620075,16500000,2007-09-21,English
tt0906108,Why Did I Get Married?,5.8,54,11735,"Comedy, Drama",113,PG-13,55862886,15000000,2007-10-12,English
tt0810988,The Nines,6.3,52,31792,"Drama, Fantasy, Mystery",100,R,130880,0,2007-11-30,English
tt0427470,The Lookout,7,73,55179,"Crime, Drama, Thriller",99,R,5371181,16000000,2007-03-30,English
tt0467110,Underdog,4.7,37,18643,"Action, Adventure, Comedy",84,PG,65270477,0,2007-08-03,English
tt0486640,Postal,4.4,22,21778,"Action, Comedy, Crime",100,R,146741,15000000,2007-10-18,English
tt0845046,Son of Rambow,7,66,29933,"Action, Adventure, Comedy",96,PG-13,10871012,5120000.0,2008-05-23,English
tt0425413,"Run, Fat Boy, Run",6.6,48,64002,"Comedy, Romance, Sport",100,PG-13,33463522,10000000,2008-03-28,English
tt0800027,Feast of Love,6.6,51,15516,"Drama, Romance",97,R,5741608,0,2007-09-28,English
tt0419984,Mr. Woodcock,5.1,41,34156,"Comedy, Romance, Sport",87,PG-13,33621851,22000000,2007-09-14,English
tt0795493,Cassandra's Dream,6.7,49,48493,"Crime, Drama, Romance",108,PG-13,22659793,16640000.0,2008-01-18,English
tt0790804,The Comebacks,4.3,25,10798,"Comedy, Sport",84,R,13539154,20000000,2007-10-19,English
tt0775539,Stomp the Yard,5.4,44,21229,"Drama, Music, Romance",109,PG-13,75511123,13000000,2007-01-12,English
tt0791304,Georgia Rule,5.8,25,23237,"Comedy, Drama",113,R,24991167,20000000,2007-05-11,English
tt0857191,The Visitor,7.6,79,40477,Drama,104,PG-13,18078175,4000000,2008-05-23,English
tt0475984,Mister Lonely,6.5,53,7069,"Comedy, Drama",112,Not Rated,407674,9500000,2008-03-14,English
tt0444682,The Reaping,5.6,36,41042,"Horror, Thriller",99,R,62771059,40000000,2007-04-05,English
tt0486051,Wind Chill,5.8,52,20914,"Drama, Horror, Thriller",91,R,285060,6000000,2007-08-03,English
tt0497972,Sex and Death 101,6,24,10383,"Comedy, Drama, Fantasy",117,R,1229330,5000000,2008-02-22,English
tt0775529,The Savages,7.1,85,34765,"Comedy, Drama",113,R,10642023,0,2008-02-01,English
tt0848557,Diary of the Dead,5.6,66,44684,"Fantasy, Horror, Sci-Fi",95,R,5540941,2000000,2008-02-22,English
tt0481797,Youth Without Youth,6.3,43,12540,"Drama, Fantasy, Mystery",124,R,2624759,5000000,2007-10-26,English
tt0780608,Smiley Face,5.8,71,15689,Comedy,85,R,179381,0,2008-01-16,English
tt0415856,Hounddog,6.3,31,5767,"Drama, Music",102,R,131961,3750000,2007-01-22,English
tt0857265,Sleuth,6.5,49,29355,"Crime, Drama, Mystery",88,R,4878020,0,2007-11-23,English
tt0829459,A Mighty Heart,6.6,74,26034,"Biography, Drama, History",108,R,18935657,16000000,2007-06-22,English
tt0800003,Delta Farce,3.6,17,10365,"Action, Adventure, Comedy",90,PG-13,8729473,0,2007-05-11,English
tt0399095,Trade,7.4,42,16251,"Crime, Drama, Thriller",120,R,1465077,12000000,2007-10-18,English
tt0484562,The Seeker: The Dark Is Rising,4.8,38,14383,"Adventure, Drama, Family",99,PG,31400740,45000000,2007-10-05,English
tt1032856,Bikur Ha-Tizmoret,7.5,80,12318,"Comedy, Drama, Music",87,PG-13,14555884,0,2008-03-21,Hebrew
tt0499554,Reno 911!: Miami,5.9,47,25717,"Comedy, Crime",84,R,22021262,10000000,2007-02-23,English
tt0796307,Under the Same Moon,7.3,59,6313,"Adventure, Drama",106,PG-13,23311391,0,2008-04-04,Spanish
tt0772193,Primeval,4.8,35,12410,"Action, Adventure, Crime",93,R,15291277,0,2007-01-12,English
tt0427998,The Grand,6,57,5310,Comedy,104,R,115879,5400000,2007-06-07,English
tt0787523,Towelhead,6.9,57,11129,Drama,124,R,691733,0,2008-09-26,English
tt0338216,Lucky You,5.9,49,19676,"Drama, Romance, Sport",124,PG-13,8382477,55000000,2007-05-04,English
tt0768212,The Last Mimzy,6.2,59,20265,"Drama, Family, Sci-Fi",90,PG,27297450,0,2007-03-23,English
tt0790623,Meet Bill,6.2,30,19000,"Comedy, Drama",93,R,346592,0,2008-06-18,English
tt0790657,Everybody Wants to Be Italian,5.8,26,1709,"Comedy, Romance",105,R,532726,3000000,2009-03-26,English
tt0422774,Are We Done Yet?,4.2,36,18595,"Comedy, Family, Fantasy",92,PG,58388068,28000000,2007-04-04,English
tt0783515,The Education of Charlie Banks,6.6,50,4775,Drama,100,R,15078,5000000,2007-04-27,English
tt0485851,The Air I Breathe,6.8,37,32974,"Crime, Drama, Thriller",95,R,2602098,10000000,2008-10-17,English
tt0489235,My Name Is Bruce,6.2,36,23089,"Comedy, Fantasy, Horror",84,R,173066,1500000,2007-04-13,English
tt0462244,Daddy Day Camp,3.1,13,14794,"Comedy, Family",93,PG,18197398,6000000,2007-08-08,English
tt0475355,Pride,6.1,55,5993,"Drama, Sport",104,PG,7094650,0,2007-03-23,English
tt0477078,Rocket Science,6.6,73,12625,"Comedy, Drama",101,R,763578,6000000,2007-09-28,English
tt0455805,Then She Found Me,6,56,9378,"Comedy, Drama, Romance",100,R,8433048,3500000,2008-05-09,English
tt0780607,The Signal,6.1,63,19810,"Horror, Sci-Fi, Thriller",103,R,1040386,50000,2008-07-04,English
tt0463027,Descent,4.8,45,2839,"Drama, Thriller",104,R,15233,0,2007-04-26,English
tt0842929,Paranoid Park,6.7,83,27988,"Crime, Drama, Mystery",85,R,4545747,0,2007-10-24,English
tt0770772,I Think I Love My Wife,5.5,49,16025,"Comedy, Drama, Romance",90,R,13196245,11000000,2007-03-16,English
tt0455782,The Hunting Party,6.8,54,24024,"Adventure, Comedy, Drama",101,R,7674033,25000000,2007-09-21,Serbian
tt0796375,You Kill Me,6.5,64,17382,"Comedy, Crime, Romance",93,R,3748295,4000000,2007-07-13,English
tt0490579,Dedication,6.7,50,6580,"Comedy, Drama, Romance",95,R,407511,0,2008-10-10,English
tt0937237,Redacted,6.1,52,9834,"Crime, Thriller, War",90,R,784604,5000000,2007-11-16,English
tt0850253,Battle in Seattle,6.7,54,13865,"Action, Drama",98,R,908847,8000000,2008-05-07,English
tt0780595,Redline,4,24,8424,Action,95,PG-13,8267379,26000000,2007-04-13,English
tt0811106,The Ten,5,50,16041,"Comedy, Romance",96,R,785528,5250000,2008-04-25,English
tt0785077,Who's Your Caddy?,2.2,18,14379,"Comedy, Sport",93,PG-13,5713425,7000000,2007-07-27,English
tt0388182,King of California,6.6,63,21540,"Comedy, Drama",93,PG-13,1045786,10000000,2007-09-12,English
tt0815178,The Life Before Her Eyes,6.4,38,13228,"Drama, Fantasy, Mystery",90,R,7248490,13000000,2008-09-05,English
tt0465436,December Boys,6.5,56,11389,"Drama, Romance",105,PG-13,1175579,4000000,2007-09-20,English
tt0796368,Talk to Me,7.3,69,9151,"Biography, Drama, History",118,R,4778376,0,2007-08-03,English
tt0858486,Battle for Terra,6.6,54,10967,"Animation, Action, Adventure",85,PG,6195442,0,2009-05-01,English
tt0416185,Resurrecting the Champ,6.7,55,19757,"Drama, Sport",112,PG-13,3243611,13000000,2007-08-24,English
tt0478126,Cthulhu,4.6,41,1847,"Drama, Horror, Thriller",100,R,15213,750000,2007-06-14,English
tt0758786,Stuck,6.4,61,8952,"Biography, Crime, Drama",85,R,151449,5000000,2009-01-09,English
tt0804505,Married Life,6.2,65,8803,"Crime, Drama, Romance",91,PG-13,2888315,12000000,2008-03-28,English
tt0775488,Illegal Tender,5.5,40,2435,"Crime, Drama, Thriller",108,R,3106835,8000000,2007-08-24,English
tt0952682,Shotgun Stories,7.2,76,9369,"Drama, Thriller",92,PG-13,185699,0,2008-03-26,English
tt0783608,The Walker,5.8,51,5073,"Crime, Drama, Mystery",108,R,546369,10000000,2007-08-10,English
tt0808331,Joshua,5.9,69,11514,"Drama, Horror, Thriller",106,R,719968,0,2007-07-13,English
tt0772178,Kickin' It Old Skool,4.6,18,6608,Comedy,108,PG-13,4692108,0,2007-04-27,English
tt0441007,Gracie,6.2,52,3898,"Biography, Drama, Sport",95,PG-13,3826568,9000000,2007-06-01,English
tt0822849,Rails & Ties,6.8,44,3853,Drama,101,PG-13,22136,0,2008-04-18,English
tt0473700,September Dawn,5.8,25,2811,"Drama, History, Romance",111,R,1066555,11000000,2007-08-24,nan
tt0422783,Music Within,7.3,53,5426,"Biography, Comedy, Drama",94,R,187581,0,2007-01-05,English
tt0415965,Martian Child,6.8,48,19372,"Comedy, Drama, Family",106,PG,9411042,27000000,2007-11-02,English
tt0772168,Grace Is Gone,6.7,65,8861,"Drama, Family",85,PG-13,1066141,2000000,2008-01-10,English
tt0841032,The Perfect Holiday,4.5,32,2762,"Comedy, Family, Fantasy",96,PG,5812781,20000000,2007-12-12,English
tt0484111,The Good Night,5.8,49,8072,"Comedy, Drama, Fantasy",93,R,508084,15000000,2008-01-18,English
tt0455326,Aqua Teen Hunger Force Colon Movie Film for Theaters,6.7,54,12981,"Animation, Action, Adventure",86,R,5520368,750000,2007-04-13,English
tt0497323,Anamorph,5.5,43,8744,"Crime, Horror, Thriller",107,R,674839,0,2008-08-05,English
tt0476995,Firehouse Dog,5.5,43,5382,"Action, Comedy, Family",111,PG,17299151,0,2007-04-04,English
tt0416675,Dark Matter,6,49,3151,Drama,88,R,69379,0,2008-04-24,Mandarin
tt0841108,Hannah Takes the Stairs,5.6,63,1554,"Comedy, Drama, Romance",83,Not Rated,26923,0,2007-08-22,English
tt0772157,Broken English,6.3,61,5954,"Comedy, Drama, Romance",93,PG-13,1944150,2000000,2008-07-16,English
tt0449018,The Final Season,6.6,43,2339,"Drama, Sport",119,PG,1159691,0,2007-10-12,English
tt0480269,Interview,6.8,64,12978,Drama,84,R,1469644,0,2007-05-10,English
tt0990404,Chop Shop,7.3,83,3899,Drama,84,Unrated,222776,0,2008-02-27,English
tt0810951,Look,6.6,50,1632,"Comedy, Crime, Drama",102,R,16136,0,2008-09-06,English
tt0283503,Brooklyn Rules,6.3,53,5348,"Crime, Drama",99,R,458232,8000000,2009-05-28,English
tt0829193,Honeydripper,6.6,68,1835,"Crime, Drama, History",124,PG-13,544925,5000000,2008-05-09,English
tt0870195,Before the Rains,6.5,47,1946,"Drama, History, Romance",98,PG-13,1316722,0,2008-05-23,English
tt0499570,Slipstream,4.9,47,4493,"Comedy, Drama, Fantasy",96,R,27769,0,2008-04-11,English
tt0446752,Full of It,5.5,33,3217,"Drama, Comedy",93,PG-13,859513,0,2008-06-13,English
tt0756729,Year of the Dog,6,70,5884,"Comedy, Drama",97,PG-13,1596953,0,2007-05-11,English
tt0833553,Ta Ra Rum Pum,5.6,49,3854,"Family, Romance, Sport",153,Not Rated,15242548,6000000,2007-04-27,Hindi
tt0893356,Nanking,7.6,76,3252,"Biography, History, War",88,R,1566248,0,2007-07-03,Japanese
tt0483756,Nobel Son,6.3,28,5477,"Comedy, Crime, Drama",110,R,550782,4000000,2008-12-05,English
tt0768183,Day Zero,5.9,41,2681,Drama,92,R,16659,2000000,2007-04-29,English
tt0816545,Kabluey,6.6,62,4229,Comedy,86,PG-13,96663,0,2007-06-25,English
tt0810928,The Last Sin Eater,5.7,37,1716,Drama,117,PG-13,388390,2200000,2007-02-09,English
tt0495026,Choose Connor,6.2,46,287,Drama,109,Unrated,5788,0,2007-06-08,English
tt0815138,Take,6,22,1401,"Crime, Drama, Thriller",98,R,6627,0,2008-07-18,English
tt0384683,What We Do Is Secret,6.4,54,1712,"Biography, Drama, Music",92,R,58776,0,2008-08-08,English
tt0989000,In Search of a Midnight Kiss,7.2,64,7778,"Comedy, Romance",90,Not Rated,1294176,25000,2008-08-01,English
tt0491162,Spiral,6.4,40,3507,"Drama, Thriller",90,PG-13,3072,600000,2007-01-27,English
tt0814130,The Hammer,7.2,57,5767,"Comedy, Romance, Sport",88,R,443591,850000,2007-04-26,English
tt0756703,Feel the Noise,2.9,36,3527,"Drama, Music",86,PG-13,6451106,0,2007-10-05,English
tt0955411,The Ten Commandments,2.8,25,2210,"Animation, Family",88,PG,1051907,10000000,2007-10-19,English
tt0765460,Cover,5.4,30,529,"Drama, Thriller",98,PG-13,79436,3600000,2007-10-28,English
tt0762104,How to Rob a Bank (and 10 Tips to Actually Get Away with It),6.1,27,5841,"Comedy, Crime, Mystery",81,Not Rated,1006,0,2007-06-25,English
tt0770810,How She Move,3.5,63,4748,Drama,94,PG-13,8533187,0,2008-01-25,English
tt0859760,Ladrón que roba a ladrón,6.8,61,1776,"Action, Adventure, Comedy",98,PG-13,6875089,1200000,2007-08-31,Spanish
tt0772200,Save Me,6.7,56,1938,"Drama, Romance",96,Not Rated,83397,0,2009-10-15,English
tt0758784,Starting Out in the Evening,7,78,3047,"Drama, Romance",111,PG-13,898786,0,2007-01-01,English
tt0991167,Ping Pong Playa,5.9,55,2879,"Comedy, Sport",96,PG-13,77907,0,2008-09-05,English
tt0462295,Flakes,6,35,3284,Comedy,84,Not Rated,778,0,2007-03-10,English
tt0469976,Spinning Into Butter,4.2,20,827,Drama,86,R,8064,0,2009-03-27,English
tt0489212,The Living Wake,6.4,37,836,Comedy,91,PG-13,12232,500000,2007-06-08,English
tt0843850,Finishing the Game: The Search for a New Bruce Lee,6,46,1729,Comedy,84,Not Rated,53570,500000,2007-01-21,English
tt0960770,Holding Trevor,5.5,36,1346,"Drama, Romance",88,R,16814,55000,2007-06-16,English
tt0818170,The Little Traitor,6.9,47,780,Drama,88,TV-PG,454481,1700000,2009-04-02,Hebrew
tt0468569,The Dark Knight,9,84,2136621,"Action, Crime, Drama",152,PG-13,1004934033,185000000,2008-07-18,English
tt1099212,Twilight,5.2,56,401873,"Drama, Fantasy, Romance",122,PG-13,393853583,37000000,2008-11-21,English
tt0838283,Step Brothers,6.9,51,252454,Comedy,98,R,128107642,65000000,2008-07-25,English
tt0371746,Iron Man,7.9,79,887876,"Action, Adventure, Sci-Fi",126,PG-13,585366247,140000000,2008-05-02,Hungarian
tt0942385,Tropic Thunder,7,71,358433,"Action, Comedy, War",107,R,188072649,92000000,2008-08-13,English
tt0499448,The Chronicles of Narnia: Prince Caspian,6.5,62,183174,"Action, Adventure, Family",150,PG,419665568,225000000,2008-05-16,English
tt0421715,The Curious Case of Benjamin Button,7.8,70,551352,"Drama, Fantasy, Romance",166,PG-13,333932083,150000000,2008-12-25,English
tt0910970,WALL·E,8.4,95,932196,"Animation, Adventure, Family",98,G,521311860,180000000,2008-06-27,English
tt0425061,Get Smart,6.5,54,193563,"Action, Adventure, Comedy",110,PG-13,230685453,80000000,2008-06-20,English
tt0800080,The Incredible Hulk,6.7,61,411925,"Action, Adventure, Sci-Fi",112,PG-13,263427551,150000000,2008-06-13,English
tt0936501,Taken,7.8,51,545263,"Action, Thriller",90,PG-13,226830568,25000000,2009-01-30,English
tt0959337,Revolutionary Road,7.3,69,182400,"Drama, Romance",119,R,75226021,35000000,2009-01-23,English
tt0887912,The Hurt Locker,7.6,95,399677,"Drama, Thriller, War",131,R,49230772,15000000,2009-07-31,English
tt0758774,Body of Lies,7.1,57,203036,"Action, Drama, Thriller",128,R,115900897,70000000,2008-10-10,English
tt0830515,Quantum of Solace,6.6,58,383389,"Action, Adventure, Thriller",106,PG-13,586090727,200000000,2008-11-14,English
tt0914798,The Boy in the Striped Pajamas,7.8,55,175694,"Drama, War",94,PG-13,40416563,12500000,2008-11-26,English
tt0780536,In Bruges,7.9,67,370249,"Comedy, Crime, Drama",107,R,33394440,15000000,2008-02-29,English
tt0493464,Wanted,6.7,64,345993,"Action, Crime, Fantasy",110,R,341432090,75000000,2008-06-27,English
tt0795421,Mamma Mia!,6.4,51,199458,"Comedy, Musical, Romance",108,PG-13,609896805,52000000,2008-07-18,English
tt0976051,The Reader,7.6,58,220882,"Drama, Romance",124,R,108901967,32000000,2009-01-30,English
tt0448157,Hancock,6.4,49,421331,"Action, Fantasy",92,PG-13,624386771,150000000,2008-07-02,Vietnamese
tt1000774,Sex and the City,5.6,53,111884,"Comedy, Drama, Romance",145,R,415253641,65000000,2008-05-30,English
tt1205489,Gran Torino,8.1,72,682968,Drama,116,R,269958228,33000000,2009-01-09,English
tt0960144,You Don't Mess with the Zohan,5.5,54,181013,Comedy,113,PG-13,199936011,90000000,2008-06-06,English
tt1135985,Sex Drive,6.5,49,80717,"Comedy, Romance",109,R,18755936,19000000,2008-10-17,English
tt0367882,Indiana Jones and the Kingdom of the Crystal Skull,6.1,65,401326,"Action, Adventure",122,PG-13,786636033,185000000,2008-05-22,English
tt0462499,Rambo,7,46,207994,"Action, Thriller",92,R,113244290,50000000,2008-01-25,English
tt0852713,The House Bunny,5.5,55,75703,"Comedy, Romance",97,PG-13,70431655,25000000,2008-08-22,English
tt0441773,Kung Fu Panda,7.5,73,391788,"Animation, Action, Adventure",92,PG,631746197,130000000,2008-06-06,English
tt0814314,Seven Pounds,7.6,36,273273,Drama,123,PG-13,168168201,55000000,2008-12-19,English
tt0478087,21,6.8,48,217112,"Crime, Drama, History",123,PG-13,157927340,35000000,2008-03-28,English
tt1060277,Cloverfield,7,64,357187,"Horror, Sci-Fi, Thriller",85,PG-13,170764026,25000000,2008-01-18,English
tt1007028,Zack and Miri Make a Porno,6.5,56,167809,"Comedy, Romance",101,R,42106992,24000000,2008-10-31,English
tt0887883,Burn After Reading,7,63,293085,"Comedy, Crime, Drama",96,R,163720069,37000000,2008-09-12,English
tt0800039,Forgetting Sarah Marshall,7.1,67,251517,"Comedy, Drama, Romance",111,R,105173115,30000000,2008-04-18,English
tt1032755,RocknRolla,7.3,53,223242,"Action, Crime, Thriller",114,R,25739994,18000000,2008-10-31,English
tt0489099,Jumper,6.1,35,275967,"Action, Adventure, Sci-Fi",88,PG-13,222231186,85000000,2008-02-14,English
tt0910936,Pineapple Express,7,64,300076,"Action, Comedy, Crime",111,R,101624843,27000000,2008-08-06,English
tt0497465,Vicky Cristina Barcelona,7.1,70,231151,"Comedy, Drama, Romance",96,PG-13,96409300,15500000,2008-08-15,English
tt1213644,Disaster Movie,1.9,15,84237,Comedy,87,PG-13,34816824,20000000,2008-08-29,English
tt1185834,Star Wars: The Clone Wars,5.9,35,51478,"Animation, Action, Adventure",98,PG,68282844,8500000,2008-08-15,English
tt0411477,Hellboy II: The Golden Army,7,78,246606,"Action, Adventure, Fantasy",120,PG-13,160388063,85000000,2008-07-11,English
tt0416236,The Spiderwick Chronicles,6.5,62,83306,"Action, Adventure, Drama",96,PG,162839667,90000000,2008-02-14,English
tt0824747,Changeling,7.7,63,226229,"Biography, Crime, Drama",141,R,113020256,55000000,2008-10-31,English
tt1125849,The Wrestler,7.9,81,280251,"Drama, Sport",109,R,44703995,6000000,2009-01-30,English
tt0482606,The Strangers,6.2,47,112351,"Horror, Mystery, Thriller",86,R,82391145,9000000,2008-05-30,English
tt0443274,Vantage Point,6.6,40,140299,"Action, Crime, Drama",90,PG-13,151161491,40000000,2008-02-22,English
tt0832266,"Definitely, Maybe",7.1,59,148608,"Comedy, Drama, Romance",112,PG-13,55447968,0,2008-02-14,English
tt0962726,High School Musical 3,4.7,57,54149,"Comedy, Drama, Family",112,G,252909177,11000000,2008-10-24,English
tt0430922,Role Models,6.8,61,213667,Comedy,99,R,92380927,28000000,2008-11-07,English
tt1068680,Yes Man,6.8,46,316204,"Comedy, Romance",104,PG-13,223241637,70000000,2008-12-19,English
tt0985699,Valkyrie,7.1,56,217416,"Drama, History, Thriller",121,PG-13,200292390,75000000,2008-12-25,English
tt0443649,"10,000 BC",5.1,34,121425,"Action, Adventure, Drama",109,PG-13,269784201,105000000,2008-03-07,English
tt0452608,Death Race,6.4,43,190320,"Action, Sci-Fi, Thriller",105,R,75677515,45000000,2008-08-22,English
tt0467200,The Other Boleyn Girl,6.7,50,98577,"Biography, Drama, History",115,PG-13,77716017,35000000,2008-02-29,English
tt0397892,Bolt,6.8,67,178391,"Animation, Adventure, Comedy",96,PG,309979994,150000000,2008-11-21,English
tt0960731,Bedtime Stories,6,33,83911,"Comedy, Family, Fantasy",99,PG,212874864,80000000,2008-12-25,English
tt0483607,Doomsday,6,51,69991,"Action, Sci-Fi, Thriller",105,R,22211426,30000000,2008-03-14,English
tt0963194,Repo! The Genetic Opera,6.6,32,22675,"Horror, Musical, Sci-Fi",98,R,188126,8500000,2008-11-20,English
tt0200465,The Bank Job,7.2,69,167729,"Crime, Thriller",111,R,64828421,20000000,2008-03-07,English
tt1023111,Never Back Down,6.6,39,92106,"Action, Drama, Sport",110,PG-13,41627431,20000000,2008-03-14,English
tt0369436,Four Christmases,5.6,41,59024,"Comedy, Drama, Romance",88,PG-13,163733697,80000000,2008-11-26,English
tt0988595,27 Dresses,6.1,47,147162,"Comedy, Romance",111,PG-13,160259319,30000000,2008-01-18,English
tt1084950,Rachel Getting Married,6.7,82,45624,"Drama, Romance",113,R,16623013,0,2008-10-31,English
tt0859163,The Mummy: Tomb of the Dragon Emperor,5.2,31,143928,"Action, Adventure, Fantasy",112,PG-13,403449830,145000000,2008-08-01,English
tt1059786,Eagle Eye,6.6,43,169193,"Action, Mystery, Thriller",118,PG-13,178066569,80000000,2008-09-26,English
tt0373051,Journey to the Center of the Earth,5.8,57,106801,"Action, Adventure, Family",93,PG,241995151,60000000,2008-07-11,English
tt1034303,Defiance,7.2,58,131663,"Action, Drama, History",137,R,51155219,32000000,2009-01-16,English
tt0918927,Doubt,7.5,68,115638,"Drama, Mystery",104,PG-13,51018161,20000000,2008-12-25,English
tt0831887,The Spirit,4.8,30,58150,"Action, Adventure, Crime",103,PG-13,39040174,60000000,2008-12-25,English
tt0383028,"Synecdoche, New York",7.6,67,74759,"Comedy, Drama",124,R,4580758,20000000,2008-11-21,English
tt0970416,The Day the Earth Stood Still,5.5,40,157860,"Drama, Sci-Fi, Thriller",104,PG-13,233093859,80000000,2008-12-12,English
tt0949731,The Happening,5,34,188697,"Drama, Mystery, Sci-Fi",91,R,163403799,48000000,2008-06-13,English
tt0864761,The Duchess,6.9,62,73901,"Biography, Drama, History",110,PG-13,43306325,17280000.0,2008-10-10,English
tt0455824,Australia,6.6,53,115243,"Adventure, Comedy, Drama",165,PG-13,211368784,130000000,2008-11-26,English
tt0822832,Marley & Me,7.1,53,139133,"Comedy, Drama, Family",115,PG,255743093,60000000,2008-12-25,English
tt1034331,Righteous Kill,6,36,81603,"Crime, Mystery, Thriller",101,R,79498846,60000000,2008-09-12,English
tt0964539,Pathology,6,55,29849,"Crime, Horror, Thriller",95,R,3234706,8000000,2008-04-11,English
tt1023481,Step Up 2: The Streets,6.2,50,76988,"Drama, Music, Romance",98,PG-13,150988382,17500000,2008-02-14,English
tt1103275,Two Lovers,7,74,35061,"Drama, Romance",110,R,16303643,9800000,2009-03-20,English
tt1013753,Milk,7.5,84,158019,"Biography, Drama",128,R,54586584,20000000,2009-01-30,English
tt0804492,The Hottie & the Nottie,1.9,7,35620,"Comedy, Romance",91,PG-13,1596232,0,2008-02-21,English
tt0811080,Speed Racer,6,37,66111,"Action, Adventure, Comedy",135,PG,93945766,120000000,2008-05-09,English
tt0479952,Madagascar: Escape 2 Africa,6.6,61,190034,"Animation, Adventure, Comedy",89,PG,603900354,150000000,2008-11-07,English
tt0467197,Max Payne,5.4,31,118770,"Action, Crime, Drama",100,PG-13,85416905,35000000,2008-10-17,English
tt0770752,Fool's Gold,5.7,29,69634,"Action, Adventure, Comedy",112,PG-13,111231041,70000000,2008-02-08,English
tt0421073,Street Kings,6.8,55,103969,"Action, Crime, Drama",109,R,65572887,20000000,2008-04-11,English
tt0865556,The Forbidden Kingdom,6.6,57,98027,"Action, Adventure, Fantasy",104,PG-13,127992431,55000000,2008-04-18,English
